Data from E:\petalosbyr.txt 11/10/2023  12:08:23 p.m.  


number of specimens,  116 
number of landmarks,  22 
number of dimensions,  2 
number of non-zero PCs,  40 


Procrustes output
,,X 1 ,Y 1 ,X 2 ,Y 2 ,X 3 ,Y 3 ,X 4 ,Y 4 ,X 5 ,Y 5 ,X 6 ,Y 6 ,X 7 ,Y 7 ,X 8 ,Y 8 ,X 9 ,Y 9 ,X 10 ,Y 10 ,X 11 ,Y 11 ,X 12 ,Y 12 ,X 13 ,Y 13 ,X 14 ,Y 14 ,X 15 ,Y 15 ,X 16 ,Y 16 ,X 17 ,Y 17 ,X 18 ,Y 18 ,X 19 ,Y 19 ,X 20 ,Y 20 ,X 21 ,Y 21 ,X 22 ,Y 22 ,
 116          ,R58          , 3.05669632736753E-02      ,-3.92714607390007E-02      ,-1.05925467697007E-02      , 4.93945505870412E-03      ,-3.44239005399625E-03      , 6.83085731213696E-03      ,-4.32618922006861E-03      , 4.86494846902692E-03      , 1.39256203772938E-03      ,-1.30317122731197E-04      ,-1.20567550044096E-03      , 4.70629614977328E-03      ,-2.05289553630477E-03      , 3.06735478738442E-03      ,-3.61239899140475E-03      , 1.41524470283959E-03      ,-1.10449860914556E-04      ,-9.76905175802687E-05      ,-2.99382443067905E-04      , 7.32123781801377E-04      , 1.04207214334358E-03      , 1.18041181471248E-04      ,-1.22546182933598E-03      ,-8.17845761837436E-04      , 3.77287497701564E-04      ,-8.60430085410814E-04      ,-1.2107288634823E-04       , 2.13158593658699E-04      ,-1.17502036351513E-03      ,-2.35270545188989E-04      ,-2.00718439231637E-03      , 7.28562798244944E-04      , 7.47490807487411E-04      ,-3.32434790525002E-04      ,-1.10550288684287E-03      , 1.19724592419012E-03      , 2.38569924174605E-04      ,-1.10425218432171E-03      , 2.32479866418064E-04      ,-3.09550728873656E-04      ,


Between OTU tangent space distances

,,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,Mean          ,
 1            ,B1           , 0 ,  4.99333220219736E-02 ,  3.51606691904692E-02 ,  5.94728665091342E-02 ,  3.42859817437014E-02 ,  3.21908344070434E-02 ,  2.51624562292824E-02 ,  4.41325907688952E-02 ,  3.60482122941234E-02 ,  4.73427443141192E-02 ,  3.01748955735793E-02 ,  2.39879053916557E-02 ,  3.87408294255727E-02 ,  4.95577684256986E-02 ,  3.33420803652634E-02 ,  2.55489528505231E-02 ,  3.69930297993387E-02 ,  0.290394078524407 ,  0.206628685426548 ,  4.87612401468824E-02 ,  2.40170855484597E-02 ,  4.37433639358342E-02 ,  3.81855222581792E-02 ,  3.61163341557564E-02 ,  3.34824691509591E-02 ,  3.21967317727298E-02 ,  3.11848655865129E-02 ,  2.66991140419406E-02 ,  4.77732598410078E-02 ,  4.27770031460051E-02 ,  2.89868109242697E-02 ,  3.97247716945358E-02 ,  0.037409383802622 ,  3.44065655641269E-02 ,  4.35465125020001E-02 ,  4.37034684387747E-02 ,  3.64636745864777E-02 ,  0.032132803801339 ,  4.74315495271653E-02 ,  4.34684942062655E-02 ,  5.41240264743311E-02 ,  4.39168341778807E-02 ,  3.48597001249956E-02 ,  6.28420645417286E-02 ,  4.60400188124879E-02 ,  5.39331910229963E-02 ,  5.50808105077493E-02 ,  5.43067122481024E-02 ,  4.46186358976726E-02 ,  4.60836522470418E-02 ,  5.92066203196771E-02 ,  4.48548555258746E-02 ,  4.65650540124064E-02 ,  5.09425677275023E-02 ,  5.39348473077944E-02 ,  5.36307305921869E-02 ,  5.07955054474884E-02 ,  5.07367825009406E-02 ,  4.13385258130956E-02 ,  4.38572300066072E-02 ,  4.37020245361548E-02 ,  4.85319962796135E-02 ,  4.53474541044065E-02 ,  5.84019754030365E-02 ,  5.01006305410626E-02 ,  4.71302166086355E-02 ,  4.27788145814059E-02 ,  5.52711241466013E-02 ,  0.053109300990472 ,  6.06992641627777E-02 ,  5.91229146816657E-02 ,  4.32531770922018E-02 ,  7.43217078459469E-02 ,  0.081378287819823 ,  4.40972487209387E-02 ,  6.17501596294516E-02 ,  4.89470575071363E-02 ,  6.11800218279661E-02 ,  0.076105373728945 ,  5.05366520423324E-02 ,  4.00008173079006E-02 ,  4.85950594606938E-02 ,  4.22044641162432E-02 ,  5.80004505906032E-02 ,  3.91370123542442E-02 ,  0.077155608023486 ,  0.284592125291003 ,  4.60708637336176E-02 ,  6.23537213810644E-02 ,  4.30239288284077E-02 ,  4.82717915283994E-02 ,  3.55548700455952E-02 ,  5.00987749921481E-02 ,  5.87946894679425E-02 ,  5.72767386663656E-02 ,  5.65489403083255E-02 ,  4.77987206316775E-02 ,  7.31731830598952E-02 ,  8.26351448580453E-02 ,  4.20950379592272E-02 ,  6.59530877631885E-02 ,  6.82370789164541E-02 ,  0.058417636785466 ,  6.11959161366232E-02 ,  5.30260628510673E-02 ,  0.058400425856782 ,  7.90841189417918E-02 ,  7.37135847972774E-02 ,  6.88075934987666E-02 ,  6.48625404877242E-02 ,  0.060250311774852 ,  5.98131990669976E-02 ,  6.09076282772375E-02 ,  5.43468754117623E-02 ,  7.87105864499149E-02 ,  0.06151683753734 ,  3.25941108602055E-02 , 
 2            ,B2           , 4.99333220219736E-02 ,  0 ,  0.033662804329502 ,  3.03068484766475E-02 ,  2.90279028033371E-02 ,  0.0266177992061 ,  0.046600009907968 ,  2.26732376898312E-02 ,  2.20822426542533E-02 ,  3.19789619568004E-02 ,  2.93214262486987E-02 ,  4.10367595638142E-02 ,  2.02213813487964E-02 ,  3.24198436964588E-02 ,  4.59402337539337E-02 ,  0.048592852681289 ,  3.98247769010256E-02 ,  0.275131998799264 ,  0.20020389262041 ,  4.69890116107103E-02 ,  3.76924382745493E-02 ,  4.56871643198982E-02 ,  0.049756661536685 ,  3.41019447458463E-02 ,  4.73804139308613E-02 ,  4.46414519455084E-02 ,  3.89280063884981E-02 ,  4.30082738712961E-02 ,  7.54248361763233E-02 ,  6.75999974855309E-02 ,  5.25532336849423E-02 ,  5.98516066160761E-02 ,  6.73248360252135E-02 ,  5.98995145049116E-02 ,  7.32530381719912E-02 ,  0.076742283876666 ,  6.82717626037987E-02 ,  5.76500214582784E-02 ,  6.83027842691371E-02 ,  7.24133651653987E-02 ,  8.36869702026372E-02 ,  5.20403662971458E-02 ,  5.37591222934744E-02 ,  7.50473933599281E-02 ,  6.24734128380559E-02 ,  8.16060314631951E-02 ,  7.77172012822951E-02 ,  8.59555713435943E-02 ,  6.90390458335754E-02 ,  7.93785768341732E-02 ,  7.87447455633082E-02 ,  7.85243369647642E-02 ,  8.39558168661703E-02 ,  7.23531775258599E-02 ,  8.62309751906575E-02 ,  8.38717288607082E-02 ,  6.31266360884021E-02 ,  0.062744958600714 ,  3.30754529351607E-02 ,  0.041537391522383 ,  3.07956577991432E-02 ,  0.025358436575959 ,  2.94528597562215E-02 ,  2.60524521653671E-02 ,  3.12358621692205E-02 ,  2.72008397024144E-02 ,  3.56832824030078E-02 ,  0.02883549116884 ,  0.032544496827895 ,  3.08434180389664E-02 ,  0.034597015672024 ,  4.18793753381788E-02 ,  3.89619263031002E-02 ,  4.77663437167361E-02 ,  4.29159027952805E-02 ,  3.35037922770137E-02 ,  3.20129811772703E-02 ,  3.14269486748814E-02 ,  4.30337403524707E-02 ,  0.027149391190878 ,  0.040556043203094 ,  3.68455899790532E-02 ,  3.68271602841904E-02 ,  0.032239695987119 ,  5.47735092011127E-02 ,  3.84386856075987E-02 ,  0.272776473272936 ,  2.69599427722678E-02 ,  3.45239440125465E-02 ,  3.39144602052521E-02 ,  7.97759865906326E-02 ,  5.96546330904903E-02 ,  8.48065665492891E-02 ,  8.83483861162071E-02 ,  9.09469795456622E-02 ,  7.23309741901478E-02 ,  5.32553427977021E-02 ,  0.10493131420669 ,  0.118532339801803 ,  6.93682119864808E-02 ,  0.107091035936966 ,  0.103631106050334 ,  8.72440365173293E-02 ,  8.88470552986109E-02 ,  7.99140973917534E-02 ,  9.21466033362495E-02 ,  0.116004063371584 ,  0.107424253789248 ,  0.102593463212209 ,  9.24237367992854E-02 ,  9.09765069132842E-02 ,  8.52904123051283E-02 ,  9.17946798390353E-02 ,  8.19534489791919E-02 ,  0.105019294560721 ,  9.69318185400155E-02 ,  0.047579173685732 , 
 3            ,B3           , 3.51606691904692E-02 ,  0.033662804329502 ,  0 ,  3.06187252078473E-02 ,  1.89803568256232E-02 ,  1.57194476291018E-02 ,  0.028942810853114 ,  0.023408256066794 ,  2.37010958561301E-02 ,  1.82568518737989E-02 ,  0.01163704521574 ,  0.028827259374068 ,  3.58439974930548E-02 ,  2.18414575230484E-02 ,  1.99992335215731E-02 ,  2.52942653746344E-02 ,  2.00034567037613E-02 ,  0.281168455449589 ,  0.200672836201399 ,  2.18328491427597E-02 ,  1.73036612792964E-02 ,  0.018192000010838 ,  2.15249135954644E-02 ,  2.09634946022867E-02 ,  1.79470938976547E-02 ,  1.75128798781574E-02 ,  1.49268869893202E-02 ,  1.66703681922277E-02 ,  4.46899327288936E-02 ,  3.73455178078518E-02 ,  2.53017475761411E-02 ,  2.94457427787041E-02 ,  0.040638032053447 ,  0.032594609229497 ,  4.48399174485769E-02 ,  4.71451148661679E-02 ,  3.87982774040835E-02 ,  0.029368982332533 ,  3.66509799606318E-02 ,  4.11611884999275E-02 ,  5.15556972985086E-02 ,  2.57321308196179E-02 ,  2.62197338300406E-02 ,  0.04494806061521 ,  3.21814294026874E-02 ,  0.049455612673678 ,  4.62004277735547E-02 ,  5.40917898604297E-02 ,  3.83516242241475E-02 ,  4.88922553419848E-02 ,  4.75652980945714E-02 ,  0.04793552778805 ,  5.50148593336343E-02 ,  4.15676154945225E-02 ,  5.49484520418711E-02 ,  5.23152536129935E-02 ,  3.30373615894611E-02 ,  0.032220814369852 ,  4.02657413061383E-02 ,  3.63255587280291E-02 ,  0.039030561716039 ,  3.73785044628579E-02 ,  3.28940524406163E-02 ,  4.65844210089574E-02 ,  3.76474547898224E-02 ,  4.25920976174462E-02 ,  3.59683207927492E-02 ,  3.41515603965487E-02 ,  4.80109232560717E-02 ,  4.98565363798485E-02 ,  5.06320405253001E-02 ,  3.89701166351253E-02 ,  6.51329047582418E-02 ,  7.30603401466379E-02 ,  3.76146138310726E-02 ,  5.46349712872438E-02 ,  0.033028916900906 ,  4.87460770941516E-02 ,  6.55341454831812E-02 ,  4.50003189863369E-02 ,  0.038451373841885 ,  4.62521421472913E-02 ,  0.024803318430905 ,  4.78841103546444E-02 ,  2.83487328186978E-02 ,  6.08078995655553E-02 ,  0.277818855134275 ,  3.99817256274334E-02 ,  3.95907220949845E-02 ,  4.31310298074761E-02 ,  5.01458956428085E-02 ,  3.66547850565359E-02 ,  5.71129917534896E-02 ,  5.71382315456302E-02 ,  6.00673828913187E-02 ,  4.42508847722257E-02 ,  3.45325187753193E-02 ,  7.35392769262408E-02 ,  8.75177939284054E-02 ,  4.11173542065758E-02 ,  7.85173545455539E-02 ,  7.28050389136167E-02 ,  5.60153640923901E-02 ,  5.77945981214469E-02 ,  5.06965351957664E-02 ,  0.061553422566917 ,  8.59165898742339E-02 ,  7.61253391843243E-02 ,  7.12607740006413E-02 ,  6.09263466705542E-02 ,  5.98432856252481E-02 ,  5.52594018358765E-02 ,  6.35301054316099E-02 ,  0.05073658484029 ,  7.32095513546334E-02 ,  6.73952218314047E-02 ,  2.08959212426528E-02 , 
 4            ,B4           , 5.94728665091342E-02 ,  3.03068484766475E-02 ,  3.06187252078473E-02 ,  0 ,  3.64369707525536E-02 ,  3.41504715137702E-02 ,  5.21250498216938E-02 ,  2.44475399639279E-02 ,  3.75549823377169E-02 ,  1.81102909094029E-02 ,  3.15911597726802E-02 ,  5.05668128759761E-02 ,  4.32695484376089E-02 ,  2.30288925828103E-02 ,  4.10707230137928E-02 ,  4.93206459444682E-02 ,  3.21792151185146E-02 ,  0.273744403992701 ,  0.200044641183314 ,  3.09137143673313E-02 ,  4.11588632547632E-02 ,  3.26781030952787E-02 ,  4.04043272291985E-02 ,  3.48180185654056E-02 ,  0.040396773178572 ,  4.09343327275708E-02 ,  3.73014181867986E-02 ,  0.04190169019239 ,  6.68464446935151E-02 ,  6.05268886209332E-02 ,  5.06720035451273E-02 ,  5.35260164001407E-02 ,  6.55353926590828E-02 ,  5.72869725116237E-02 ,  6.91993446768647E-02 ,  7.22322990634974E-02 ,  0.064381446817284 ,  5.40619386338625E-02 ,  5.98452110301749E-02 ,  6.52106631522438E-02 ,  7.44980184656513E-02 ,  4.40085893814892E-02 ,  5.00355341352568E-02 ,  5.88845484299928E-02 ,  0.054323454758732 ,  0.072482290737855 ,  6.60956259873705E-02 ,  7.84315558280068E-02 ,  6.08291937519434E-02 ,  7.30466765630801E-02 ,  6.50589495494234E-02 ,  7.37222039580765E-02 ,  8.17162755243275E-02 ,  6.17009948208401E-02 ,  7.86469942218612E-02 ,  7.46849291132824E-02 ,  0.050467783880866 ,  5.15136239357944E-02 ,  5.20300073591136E-02 ,  4.87946621732325E-02 ,  4.79751579338439E-02 ,  3.87857393449716E-02 ,  0.038709665084773 ,  4.59244648675384E-02 ,  4.41867401432933E-02 ,  4.84628376535903E-02 ,  4.62690660380272E-02 ,  3.48169573085391E-02 ,  5.25649202600286E-02 ,  4.82225247526614E-02 ,  5.18433805993034E-02 ,  5.08199252788455E-02 ,  5.95210755891748E-02 ,  6.65745667776416E-02 ,  5.04538932295141E-02 ,  5.26112188408777E-02 ,  3.84775171091309E-02 ,  4.47432136345638E-02 ,  5.91876649669616E-02 ,  4.89388560297664E-02 ,  0.054115142343986 ,  5.54077149584366E-02 ,  3.78006096086857E-02 ,  4.87234894047138E-02 ,  5.14737691456799E-02 ,  4.94867755020988E-02 ,  0.272703841101055 ,  4.81950406642491E-02 ,  0.032562100597679 ,  5.49582215372484E-02 ,  7.37616478766344E-02 ,  6.11794100637467E-02 ,  8.21285793410006E-02 ,  7.91508818212382E-02 ,  8.43940865383644E-02 ,  6.27246926263927E-02 ,  4.82500405335465E-02 ,  9.51626415299753E-02 ,  0.110918353490461 ,  6.58437161538952E-02 ,  0.104808971917202 ,  9.61613539707484E-02 ,  7.86384495894226E-02 ,  7.96944304527909E-02 ,  7.38497837506173E-02 ,  8.63653991600119E-02 ,  0.110353893283306 ,  0.098970756455382 ,  9.46767606467801E-02 ,  8.28385578195814E-02 ,  8.23140516797737E-02 ,  7.76197481473151E-02 ,  8.72800855501802E-02 ,  7.33232316292941E-02 ,  0.09183993809737 ,  9.12350588936943E-02 ,  4.50579617663111E-02 , 
 5            ,B5           , 3.42859817437014E-02 ,  2.90279028033371E-02 ,  1.89803568256232E-02 ,  3.64369707525536E-02 ,  0 ,  0.01621759105609 ,  3.60671497985594E-02 ,  2.12900378032228E-02 ,  2.37571268838371E-02 ,  2.66278796222715E-02 ,  1.88413123993327E-02 ,  3.10204776215835E-02 ,  2.52615661387168E-02 ,  2.44067153255798E-02 ,  2.67243511790045E-02 ,  3.48834775915326E-02 ,  0.033153623410337 ,  0.287392307731029 ,  0.205476360224337 ,  3.70752908301056E-02 ,  1.95036878219056E-02 ,  3.41349797104184E-02 ,  0.036096552705636 ,  1.89751167382684E-02 ,  2.90674535368844E-02 ,  0.027435216224792 ,  2.19117423097817E-02 ,  2.33963247431258E-02 ,  5.75774695270103E-02 ,  4.79121896389059E-02 ,  3.42826805134835E-02 ,  4.02937212088357E-02 ,  0.050424140556337 ,  4.26390700055127E-02 ,  5.61599863745119E-02 ,  5.57943926574527E-02 ,  0.048736010970072 ,  3.89303459279757E-02 ,  4.94197099875278E-02 ,  5.11642340945686E-02 ,  6.21852118333133E-02 ,  3.64680032049109E-02 ,  3.46730001162341E-02 ,  5.94974393760458E-02 ,  4.41278267221672E-02 ,  6.05488517018834E-02 ,  5.87020448848844E-02 ,  6.41594635444049E-02 ,  4.81587330273133E-02 ,  0.058565897641972 ,  0.058721291152747 ,  5.67565675129105E-02 ,  6.30622146349928E-02 ,  5.53344767583024E-02 ,  6.56382277065816E-02 ,  6.24678426881517E-02 ,  4.77525051327671E-02 ,  4.41819333275359E-02 ,  3.31364916088897E-02 ,  3.96560087165858E-02 ,  2.74492328089194E-02 ,  3.37381656398726E-02 ,  2.90897235133517E-02 ,  3.94073780935551E-02 ,  3.43953382459722E-02 ,  3.25705910499024E-02 ,  3.73413420935765E-02 ,  3.20239535631373E-02 ,  4.17825113196235E-02 ,  0.043749257267889 ,  4.03649998699457E-02 ,  3.79624075013448E-02 ,  5.68438724809799E-02 ,  6.61780623568438E-02 ,  3.86982893716795E-02 ,  4.67428598059201E-02 ,  0.034596899213674 ,  4.40525934060822E-02 ,  5.99440018662309E-02 ,  3.77180831827802E-02 ,  0.034971061229118 ,  3.94672227880845E-02 ,  3.19098118694976E-02 ,  4.44168807772974E-02 ,  3.95317705802445E-02 ,  5.75299538391769E-02 ,  0.28408810137552 ,  3.45050134209432E-02 ,  4.08804028436753E-02 ,  3.43861529730148E-02 ,  6.15940479818888E-02 ,  4.35193949449868E-02 ,  6.64254489214273E-02 ,  6.95195012742417E-02 ,  0.069877154083141 ,  5.84407765577317E-02 ,  4.42491922761119E-02 ,  8.54874046026874E-02 ,  9.83459010788574E-02 ,  5.15758996252967E-02 ,  8.64799245450153E-02 ,  8.34254496073316E-02 ,  6.83154830596387E-02 ,  7.00908047845859E-02 ,  0.063404928380325 ,  7.21286046919965E-02 ,  9.54346140729157E-02 ,  8.75944167914069E-02 ,  0.081010434182954 ,  7.36988841440965E-02 ,  7.17509841480201E-02 ,  6.82261423848839E-02 ,  7.48070882090345E-02 ,  6.29630960576292E-02 ,  8.64793843118226E-02 ,  0.078663248079759 ,  3.26443911664496E-02 , 
 6            ,B6           , 3.21908344070434E-02 ,  0.0266177992061 ,  1.57194476291018E-02 ,  3.41504715137702E-02 ,  0.01621759105609 ,  0 ,  0.026294806211803 ,  2.19305597272819E-02 ,  1.61184178510953E-02 ,  2.33477961950711E-02 ,  1.23740571313206E-02 ,  2.66523881245182E-02 ,  2.60061433816908E-02 ,  2.83130448387908E-02 ,  2.88736277317312E-02 ,  2.84109214717475E-02 ,  2.69675845892672E-02 ,  0.28385594350829 ,  0.202762200224994 ,  3.37218688557164E-02 ,  1.83728695379856E-02 ,  2.87174935912058E-02 ,  3.18686272769257E-02 ,  2.52155470170806E-02 ,  2.81568395023936E-02 ,  2.57780924145193E-02 ,  2.26661799806839E-02 ,  2.09905890687868E-02 ,  5.39977955862388E-02 ,  4.59021934873827E-02 ,  3.15297444971849E-02 ,  3.91204322319568E-02 ,  4.68968246012353E-02 ,  0.03914456601853 ,  5.07418743518399E-02 ,  5.45747793306372E-02 ,  4.54883393520373E-02 ,  3.65379370762127E-02 ,  4.62985297469184E-02 ,  4.96338314258918E-02 ,  0.060582558692641 ,  3.46186276081147E-02 ,  3.34670210258191E-02 ,  5.66443316644673E-02 ,  0.042409516105021 ,  5.86494359174637E-02 ,  5.63777716529426E-02 ,  0.062241201918588 ,  4.73157381286593E-02 ,  5.61698366999353E-02 ,  0.058565537091994 ,  5.55393844463746E-02 ,  6.07997980018111E-02 ,  5.18152850422849E-02 ,  6.31248415984439E-02 ,  6.11153200425236E-02 ,  4.45264268367134E-02 ,  4.35565739489111E-02 ,  3.32420890531225E-02 ,  0.033273776452296 ,  3.12803564910171E-02 ,  3.10984792471908E-02 ,  2.71807429977139E-02 ,  3.91905982258791E-02 ,  3.31392085038806E-02 ,  3.53515216824125E-02 ,  3.07839457638546E-02 ,  3.31547747912342E-02 ,  3.97736498533692E-02 ,  4.32815601282185E-02 ,  4.37822515622632E-02 ,  3.34189565703727E-02 ,  5.73018386523349E-02 ,  0.065774895187878 ,  3.32312116653527E-02 ,  4.68691655149575E-02 ,  2.89909662053305E-02 ,  4.29657308471515E-02 ,  0.059271290108503 ,  3.65341626030434E-02 ,  0.034136215302062 ,  3.81165175578461E-02 ,  2.38543745306816E-02 ,  4.09096007927503E-02 ,  3.41664048389445E-02 ,  5.57614751367205E-02 ,  0.28030555799728 ,  3.09025487422326E-02 ,  3.80032642156323E-02 ,  3.48146703723048E-02 ,  5.82099751949145E-02 ,  4.10393615416638E-02 ,  6.35945367754648E-02 ,  6.66479989943305E-02 ,  6.79840204202955E-02 ,  5.38997938067644E-02 ,  3.84637140068461E-02 ,  8.23949319393382E-02 ,  9.55885392512593E-02 ,  4.87036566418187E-02 ,  8.36559011393652E-02 ,  8.05361525811222E-02 ,  0.06571441916361 ,  6.76717146618379E-02 ,  5.85810324763389E-02 ,  6.94986165091692E-02 ,  9.25387009640845E-02 ,  8.43606792780124E-02 ,  7.97731962794493E-02 ,  7.03643809600785E-02 ,  0.068513961647388 ,  6.51342964434654E-02 ,  7.06756195710388E-02 ,  0.06018226007967 ,  8.33627898294793E-02 ,  7.43022226815876E-02 ,  2.83033816535188E-02 , 
